name,essround,edition,idno,cntry,dweight,pspwght,pweight,anweight,gndr,agea,maritalb,domicil,hhmmb,brncntr,ctzcntr,eisced,mnactic,pdwrk,emplrel,wrkctra,wkhtot,isco08,hinctnta,hincsrca,hincfel,health,hlthhmp,happy,stflife,cgtsmok,alcfreq,alcwkdy,alcwknd,alcbnge,height,weighta,region
ESS11e04_1,11,4.1,56656,SK,0.71836495,0.46741965,0.3159043,0.14765988,2,47,1,4,2,1,2,4,1,1,1,2,70,3313,3,1,2,1,3,8,7,4,3,17.6,70.4,3,164,60,SK023
ESS11e04_1,11,4.1,56674,SK,1.9242779,1.5463227,0.3159043,0.48849,2,58,1,3,5,1,1,4,1,1,2,6,50,1221,8,1,2,3,3,6,4,4,7,6666,6666,6,172,62,SK042
ESS11e04_1,11,4.1,56771,SK,0.6072309,1.3683949,0.3159043,0.43228182,1,50,6,1,1,1,1,7,1,1,1,1,40,2310,6,1,1,3,2,5,6,1,2,220,214.4,7,180,90,SK041
ESS11e04_1,11,4.1,56788,SK,1.1506548,2.2143812,0.3159043,0.69953257,2,59,1,3,2,1,1,7,1,1,1,1,40,2310,10,1,2,2,3,7,4,6,3,0,75.2,3,170,69,SK010
ESS11e04_1,11,4.1,56856,SK,1.8384361,1.4773414,0.3159043,0.4666985,2,59,1,4,4,1,1,3,1,1,2,6,80,5320,77,1,1,3,3,3,77,6,4,38.4,19.2,3,188,106,SK042
ESS11e04_1,11,4.1,56881,SK,0.41971543,4.00039,0.3159043,1.2637404,2,25,6,4,5,1,1,1,8,0,6,6,666,66666,1,6,4,2,3,5,4,1,7,6666,6666,6,160,75,SK032
ESS11e04_1,11,4.1,56893,SK,0.9403419,0.50405234,0.3159043,0.1592323,1,77,1,4,2,1,1,3,6,0,1,1,40,7112,4,4,2,4,2,7,7,4,6,52.8,32.8,4,179,85,SK031
ESS11e04_1,11,4.1,56915,SK,0.60198987,0.32391086,0.3159043,0.102324836,2,58,4,2,1,1,1,4,1,1,1,1,44,3313,77,1,3,2,3,7,7,4,6,45.6,27.6,5,168,72,SK032
ESS11e04_1,11,4.1,56925,SK,2.713322,3.3237638,0.3159043,1.0499913,2,41,4,4,5,1,1,6,3,0,1,2,45,2611,88,4,3,1,3,4,4,2,4,24,49.6,4,172,59,SK031
ESS11e04_1,11,4.1,56938,SK,1.016587,0.8138257,0.3159043,0.25709105,1,60,4,3,2,1,1,3,1,1,1,1,38,8343,77,1,2,2,3,8,9,5,4,57.6,99.2,4,185,98,SK041
ESS11e04_1,11,4.1,56967,SK,2.167096,2.3131347,0.3159043,0.73072916,2,83,5,4,4,1,1,2,6,0,1,1,888,6112,88,4,3,4,1,5,5,6,7,6666,6666,6,160,85,SK031
ESS11e04_1,11,4.1,57000,SK,0.87661874,0.47167948,0.3159043,0.14900558,2,62,1,4,2,1,1,4,6,0,1,1,40,7543,3,4,2,3,2,8,8,6,7,6666,6666,6,170,78,SK031
ESS11e04_1,11,4.1,57041,SK,0.54666156,0.2474953,0.3159043,0.07818483,2,64,5,3,1,1,1,4,6,0,1,1,45,1412,2,4,2,2,3,5,3,6,6,10,10,5,168,83,SK022
ESS11e04_1,11,4.1,57067,SK,0.9472664,1.7094977,0.3159043,0.5400377,2,34,1,3,3,1,1,4,8,0,1,2,888,3221,77,1,2,2,3,6,5,5,88,8888,8888,5,170,65,SK041
ESS11e04_1,11,4.1,57070,SK,0.53108376,0.34556118,0.3159043,0.10916426,2,52,4,2,2,1,1,3,1,1,1,1,45,8212,3,1,2,2,2,8,8,3,6,116,69.6,4,165,95,SK022
ESS11e04_1,11,4.1,57105,SK,1.5249671,1.6277347,0.3159043,0.5142084,2,56,4,1,5,1,1,2,8,0,1,1,12,5151,1,1,4,2,3,10,8,1,6,12.8,12.8,4,160,52,SK032
ESS11e04_1,11,4.1,57109,SK,1.095379,0.49592134,0.3159043,0.15666369,2,68,1,3,2,1,1,3,6,1,1,2,10,9112,5,4,2,3,3,6,8,4,6,12.8,12.8,5,167,75,SK022
ESS11e04_1,11,4.1,57151,SK,0.5724496,0.6917307,0.3159043,0.2185207,2,28,6,4,4,1,1,3,3,0,1,3,2,9613,1,1,3,1,3,7,7,5,7,6666,6666,6,163,65,SK032
ESS11e04_1,11,4.1,57183,SK,1.2606682,0.6757574,0.3159043,0.21347468,1,59,1,1,2,1,1,3,1,1,1,1,43,7521,7,1,3,3,3,4,3,4,4,20,91.2,4,177,81,SK032
ESS11e04_1,11,4.1,57209,SK,1.7317297,4.00039,0.3159043,1.2637404,1,30,6,4,2,1,1,4,1,1,1,1,43,9329,77,1,3,2,3,4,5,1,77,7777,7777,3,180,100,SK010
ESS11e04_1,11,4.1,57271,SK,0.53108376,0.40780142,0.3159043,0.12882622,2,58,6,3,1,1,1,6,1,1,3,1,50,1212,10,2,2,2,3,8,2,6,6,32,32,4,169,80,SK022
ESS11e04_1,11,4.1,57292,SK,0.49088943,0.22224537,0.3159043,0.07020827,2,66,4,4,1,1,1,3,6,0,1,1,40,7531,1,4,3,4,2,6,6,2,7,6666,6666,6,160,75,SK023
ESS11e04_1,11,4.1,57310,SK,1.1372457,1.2855202,0.3159043,0.40610135,1,81,1,3,2,1,1,3,6,0,1,1,45,8312,7,4,2,5,1,3,0,6,7,6666,6666,6,171,90,SK010
ESS11e04_1,11,4.1,57316,SK,1.3023176,1.0070845,0.3159043,0.31814232,2,50,1,1,2,1,1,4,1,1,1,1,40,3142,77,1,2,2,2,9,9,4,4,28.8,40.8,4,165,777,SK032
ESS11e04_1,11,4.1,57340,SK,1.2063023,0.7849067,0.3159043,0.2479554,2,52,1,3,3,1,1,4,1,1,1,1,50,77777,8,1,2,2,3,3,4,3,5,72,72,7,165,70,SK022
ESS11e04_1,11,4.1,57343,SK,1.1304743,0.735568,0.3159043,0.2323691,2,40,6,3,3,1,1,3,1,1,1,1,46,5223,6,1,4,2,3,4,6,2,2,57.6,72,3,168,69,SK022
ESS11e04_1,11,4.1,57356,SK,0.8580149,0.6894893,0.3159043,0.21781264,2,72,1,3,2,1,1,5,6,0,1,1,40,3353,77,4,1,3,3,9,9,6,6,0,32,5,157,63,SK041
ESS11e04_1,11,4.1,57358,SK,2.6070485,2.4196875,0.3159043,0.7643897,1,20,6,4,3,1,1,3,4,0,6,6,666,66666,6,1,1,2,2,7,5,3,7,6666,6666,6,173,73,SK023
ESS11e04_1,11,4.1,57441,SK,1.7506646,1.4014897,0.3159043,0.44273663,1,59,1,4,3,1,1,4,5,0,1,1,50,7212,9,1,2,5,1,3,0,1,7,6666,6666,6,185,70,SK041
ESS11e04_1,11,4.1,57465,SK,1.3023244,0.5896145,0.3159043,0.18626176,2,74,1,1,2,1,1,4,6,0,1,1,40,3313,4,4,3,3,2,8,8,6,7,6666,6666,6,172,98,SK022
ESS11e04_1,11,4.1,57477,SK,0.47282743,0.21406776,0.3159043,0.06762493,2,76,5,4,1,1,1,3,6,0,1,1,42,9329,1,4,2,2,2,4,4,4,3,12.8,12.8,3,165,58,SK021
ESS11e04_1,11,4.1,57514,SK,0.99108845,1.8131666,0.3159043,0.5727871,2,37,6,4,4,1,1,7,8,0,1,1,40,2352,77,77,2,1,3,5,5,5,3,38.4,43.2,5,174,65,SK041
ESS11e04_1,11,4.1,57517,SK,2.2874506,1.7688913,0.3159043,0.5588004,2,35,6,3,5,1,1,4,8,0,1,2,40,4412,10,1,2,2,3,10,10,4,6,0,7777,4,164,87,SK032
ESS11e04_1,11,4.1,57528,SK,2.0820034,4.0003004,0.3159043,1.263712,1,43,6,1,5,1,1,4,1,1,1,1,43,9329,6,1,2,4,1,0,5,4,7,6666,6666,6,170,68,SK010
ESS11e04_1,11,4.1,57587,SK,1.0434498,0.8385021,0.3159043,0.2648864,2,61,4,1,2,1,1,4,6,0,1,1,40,4311,6,1,2,2,3,8,8,5,3,0,69.6,5,170,85,SK041
ESS11e04_1,11,4.1,57608,SK,1.2726582,0.82808185,0.3159043,0.26159462,2,46,1,4,4,1,1,4,1,1,1,1,40,3433,9,1,2,2,3,7,7,6,3,0,77.6,5,162,85,SK023
ESS11e04_1,11,4.1,57632,SK,1.3127816,0.5921,0.3159043,0.18704695,1,58,1,1,2,1,1,4,1,1,1,1,42,8332,7,1,3,3,2,5,7,4,3,59.2,72,4,188,94,SK023
ESS11e04_1,11,4.1,57650,SK,0.6917129,0.55374825,0.3159043,0.17493145,1,57,1,4,1,1,1,4,6,0,6,6,666,66666,88,4,3,1,3,5,5,4,7,6666,6666,6,167,68,SK041
ESS11e04_1,11,4.1,57652,SK,0.91103715,1.0049261,0.3159043,0.31746048,1,33,1,4,4,1,1,3,1,1,1,1,50,8332,9,1,2,1,3,8,7,2,4,40,91.2,3,183,98,SK031
ESS11e04_1,11,4.1,57695,SK,0.8352524,0.6686584,0.3159043,0.21123205,1,61,1,4,2,1,1,3,1,1,1,1,40,7212,7,1,2,3,3,9,10,2,2,89.6,28.8,5,178,888,SK041
ESS11e04_1,11,4.1,57744,SK,1.3187631,1.0597396,0.3159043,0.33477628,2,71,1,4,2,1,1,3,6,0,1,1,40,1210,2,4,3,3,2,10,10,6,6,9999,38.4,4,164,74,SK041
ESS11e04_1,11,4.1,57777,SK,2.1440184,3.3834302,0.3159043,1.0688401,1,43,1,4,3,1,2,4,1,1,1,1,40,7112,77,1,2,2,3,3,5,6,3,24,48,4,180,120,SK041
ESS11e04_1,11,4.1,57780,SK,0.79240674,0.6127701,0.3159043,0.19357671,2,50,6,4,2,1,1,3,1,1,1,1,40,5223,9,1,3,2,3,3,5,6,7,6666,6666,6,168,60,SK031
ESS11e04_1,11,4.1,57783,SK,0.52933866,1.0437205,0.3159043,0.3297158,2,30,6,3,1,1,1,7,1,1,1,1,40,3313,7,1,2,1,3,9,7,6,4,17.6,38.4,3,171,59,SK031
ESS11e04_1,11,4.1,57793,SK,0.5833938,0.60131663,0.3159043,0.18995851,2,51,6,4,1,1,1,7,1,1,1,1,45,2411,7,1,1,2,3,7,8,6,7,6666,6666,6,167,68,SK022
ESS11e04_1,11,4.1,57794,SK,0.770885,0.5961278,0.3159043,0.18831934,2,36,1,4,4,1,1,4,1,1,1,2,40,9329,6,1,3,2,3,8,9,6,7,6666,6666,6,172,68,SK031
ESS11e04_1,11,4.1,57813,SK,0.485804,0.21994294,0.3159043,0.06948092,2,70,1,4,2,1,1,4,6,0,1,1,41,4110,2,4,2,7,7,8,6,4,7,6666,6666,6,155,54,SK021
ESS11e04_1,11,4.1,57848,SK,0.1499111,0.120466456,0.3159043,0.03805587,2,55,5,4,1,1,1,5,1,1,1,1,50,1345,8,1,1,2,3,7,7,6,6,48,17.6,3,158,75,SK041
ESS11e04_1,11,4.1,57850,SK,0.5546627,1.0147386,0.3159043,0.32056028,2,44,6,1,1,1,1,6,1,1,1,1,40,2634,77,1,2,2,3,4,3,3,2,57.6,76.8,5,165,65,SK042
ESS11e04_1,11,4.1,57861,SK,0.5376635,0.28929904,0.3159043,0.09139081,2,74,5,4,77,1,1,4,6,0,1,1,40,7214,88,4,1,2,2,5,5,6,3,20,19.2,2,164,82,SK032
ESS11e04_1,11,4.1,57878,SK,2.1244159,2.3433506,0.3159043,0.74027455,1,33,1,3,5,1,1,4,1,1,2,6,888,3343,77,2,2,1,3,6,7,6,5,19.2,19.2,4,180,85,SK032
ESS11e04_1,11,4.1,57888,SK,0.997375,1.1518735,0.3159043,0.3638818,2,44,1,3,4,1,1,3,1,1,1,1,40,5200,77,1,2,2,3,9,10,6,4,54.4,6,2,159,61,SK041
ESS11e04_1,11,4.1,57899,SK,1.0868901,0.8701064,0.3159043,0.27487037,1,69,1,4,2,1,1,4,6,0,1,1,50,5222,7,1,2,2,3,6,7,4,2,87.2,112,2,999,999,SK042
ESS11e04_1,11,4.1,57929,SK,0.2689856,0.21615326,0.3159043,0.068283744,2,70,5,4,1,1,1,3,6,0,1,1,40,5223,1,1,3,2,3,6,7,6,6,25.6,20,5,165,90,SK042
ESS11e04_1,11,4.1,57956,SK,1.3218533,1.2336636,0.3159043,0.38971964,1,83,6,4,1,1,1,2,6,0,1,1,40,9329,1,4,4,4,1,0,4,1,7,6666,6666,6,169,50,SK031
ESS11e04_1,11,4.1,57962,SK,0.60315114,0.27307048,0.3159043,0.08626414,2,55,6,3,1,1,1,4,1,1,1,1,44,5222,6,1,3,3,2,5,1,6,6,72,72,4,150,79,SK022
ESS11e04_1,11,4.1,58007,SK,1.2091124,0.5474142,0.3159043,0.1729305,2,65,4,4,2,1,1,4,1,1,1,2,70,3313,2,1,3,1,3,8,5,2,5,98.8,89.6,4,160,68,SK023
ESS11e04_1,11,4.1,58027,SK,0.4608943,0.20866504,0.3159043,0.065918185,2,80,5,4,1,1,1,3,6,0,1,1,40,7531,1,4,3,3,2,6,7,6,3,19.2,0,4,168,80,SK021
ESS11e04_1,11,4.1,58054,SK,0.5665573,4.00039,0.3159043,1.2637404,1,48,1,4,3,1,1,1,5,0,1,2,30,9112,7,6,4,4,1,10,10,1,1,25.6,25.6,1,999,999,SK042
ESS11e04_1,11,4.1,58058,SK,1.6771237,0.75642806,0.3159043,0.23895888,1,62,1,3,3,1,1,99,6,0,1,1,45,7212,5,1,2,2,3,6,3,2,7,6666,6666,6,180,95,SK021
ESS11e04_1,11,4.1,58059,SK,1.0036187,3.1934762,0.3159043,1.0088328,1,42,1,4,4,1,1,7,1,1,2,6,50,3123,10,1,2,1,3,6,6,4,2,44,113.6,2,178,85,SK010
ESS11e04_1,11,4.1,58103,SK,0.5216745,0.33943868,0.3159043,0.107230134,2,45,4,4,2,1,1,4,1,1,2,6,45,5300,77,1,2,3,2,7,5,5,2,29.2,8888,2,999,999,SK021
ESS11e04_1,11,4.1,58104,SK,1.2606679,1.9022241,0.3159043,0.60092074,1,52,1,1,3,1,1,7,1,1,1,1,40,1321,10,1,2,2,3,8,5,6,3,0,19.2,2,182,76,SK032
ESS11e04_1,11,4.1,58128,SK,0.6940011,1.131731,0.3159043,0.3575187,2,46,1,1,3,1,1,4,3,0,1,1,50,2511,77,1,3,3,3,9,9,6,6,6,6,5,999,999,SK010
ESS11e04_1,11,4.1,58160,SK,0.5455092,0.24697363,0.3159043,0.078020036,2,55,4,4,2,1,1,3,1,1,1,1,48,7543,8,1,1,3,3,6,2,1,6,66.4,8.8,4,156,53,SK021
ESS11e04_1,11,4.1,58195,SK,0.6563908,0.29605,0.3159043,0.09352347,1,68,6,1,1,1,1,3,6,0,1,1,40,9329,1,4,2,2,3,4,4,2,2,40,85.6,4,174,68,SK023
ESS11e04_1,11,4.1,58300,SK,1.1670963,0.6279767,0.3159043,0.19838054,2,56,1,3,2,1,1,4,1,1,1,1,40,5223,7,77,2,2,3,5,4,6,6,44.4,14.8,5,165,75,SK031
ESS11e04_1,11,4.1,58387,SK,1.206498,0.9264293,0.3159043,0.29266298,2,73,1,2,2,1,1,5,6,0,1,2,42,5120,3,4,3,3,2,4,4,4,6,72,72,4,166,105,SK021
ESS11e04_1,11,4.1,58414,SK,0.4083082,0.32687005,0.3159043,0.10325965,1,55,1,4,3,1,1,4,1,1,1,1,40,5153,8,1,2,2,3,8,8,6,5,65.6,65.6,3,182,92,SK041
ESS11e04_1,11,4.1,58456,SK,0.5913854,0.5257943,0.3159043,0.1661007,1,43,6,3,1,1,1,4,1,1,2,6,888,5200,6,2,1,1,3,9,10,6,7,6666,6666,6,177,83,SK022
ESS11e04_1,11,4.1,58466,SK,1.2795161,1.0282007,0.3159043,0.32481304,2,75,5,4,2,1,1,3,6,0,1,1,50,8343,1,4,3,3,2,4,0,6,7,6666,6666,6,166,90,SK042
ESS11e04_1,11,4.1,58494,SK,2.3341925,1.8050356,0.3159043,0.5702185,2,48,1,3,4,1,1,3,1,1,1,1,40,9112,3,1,3,3,2,5,3,4,4,235.6,70,5,165,80,SK031
ESS11e04_1,11,4.1,58560,SK,0.50468034,0.80451727,0.3159043,0.25415045000000003,2,72,5,3,1,2,1,1,6,0,1,1,50,9112,2,4,3,3,2,4,5,6,7,6666,6666,6,157,74,SK042
ESS11e04_1,11,4.1,58585,SK,0.59138554,0.2677439,0.3159043,0.08458144,2,61,4,3,1,1,1,4,6,0,1,1,0,7543,1,4,3,2,3,8,8,6,6,0,19.2,4,168,66,SK022
ESS11e04_1,11,4.1,58590,SK,0.53284377,0.28670573,0.3159043,0.090571575,2,72,5,5,1,1,1,4,6,0,1,1,43,2421,3,4,2,4,2,7,7,6,6,8888,0,4,156,74,SK032
ESS11e04_1,11,4.1,58634,SK,1.1109413,0.9877253,0.3159043,0.31202668,1,36,1,4,3,1,1,3,1,1,1,1,50,5153,6,1,2,2,1,5,4,6,4,101.2,64.4,4,189,888,SK022
ESS11e04_1,11,4.1,58673,SK,0.53392464,0.6035377,0.3159043,0.19066015,1,73,4,4,1,1,1,3,6,0,2,6,50,7112,2,4,3,2,2,6,5,1,1,100,164,2,189,105,SK010
ESS11e04_1,11,4.1,58704,SK,0.4986875,0.67967004,0.3159043,0.21471068,2,70,5,3,1,1,1,7,6,0,1,1,40,2300,77,4,2,3,3,8,9,6,7,6666,6666,6,158,65,SK041
ESS11e04_1,11,4.1,58711,SK,0.8548636,0.3855667,0.3159043,0.12180218,1,76,1,4,2,1,1,4,6,0,1,2,20,9629,3,4,3,4,2,7,2,2,3,40,65.6,3,172,95,SK022
ESS11e04_1,11,4.1,58742,SK,0.5546627,0.64058155,0.3159043,0.20236246,2,38,1,1,3,1,1,4,1,1,1,1,40,4224,7,1,2,2,3,8,8,4,2,82.8,349.2,7,165,65,SK042
ESS11e04_1,11,4.1,58813,SK,0.60198987,0.5403975,0.3159043,0.1707139,1,60,1,2,2,1,1,7,1,1,2,6,55,1420,77,1,2,2,3,9,9,4,5,57.6,57.6,4,188,92,SK032
ESS11e04_1,11,4.1,58823,SK,0.4190755,0.18901433,0.3159043,0.05971044,1,73,6,4,1,1,1,3,6,0,1,2,8,7112,2,4,3,3,3,3,4,3,6,90,7777,4,170,80,SK023
ESS11e04_1,11,4.1,58827,SK,1.1724365,1.4885457,0.3159043,0.47023797,1,53,1,4,3,1,1,7,6,0,1,1,40,210,10,4,1,2,3,10,8,2,6,0,0,4,176,98,SK022
ESS11e04_1,11,4.1,58850,SK,0.9129874,0.41334558,0.3159043,0.13057764,2,76,1,4,2,1,1,3,6,0,1,1,0,6121,6,4,2,2,3,7,6,6,2,38.4,38.4,3,160,68,SK021
ESS11e04_1,11,4.1,58856,SK,1.2593273,0.57014734,0.3159043,0.18011199,2,71,1,4,2,1,1,3,6,0,1,1,42,5120,4,4,1,2,3,7,6,6,7,6666,6666,6,168,73,SK022
ESS11e04_1,11,4.1,58882,SK,0.47282743,0.48074514,0.3159043,0.15186946,2,21,6,3,3,1,1,4,2,0,1,2,30,5131,10,1,2,2,3,5,5,3,4,590,51.2,5,162,56,SK021
ESS11e04_1,11,4.1,58884,SK,1.1013317,1.1351662,0.3159043,0.35860386,2,43,1,3,3,1,1,7,1,1,1,1,40,4211,8,1,2,1,3,8,8,6,6,0,12.8,5,180,70,SK022
ESS11e04_1,11,4.1,58953,SK,0.98004013,1.010149,0.3159043,0.31911042,2,53,4,4,2,1,1,7,1,1,1,2,38,2342,7,1,3,3,2,2,5,4,5,34.4,42.8,4,172,95,SK022
ESS11e04_1,11,4.1,58956,SK,1.1370616,1.4344249,0.3159043,0.45314097,1,34,6,1,2,1,1,7,1,1,1,1,50,1431,10,1,1,1,3,10,9,6,7,6666,6666,6,180,80,SK031
ESS11e04_1,11,4.1,58971,SK,0.5217249,0.41925105,0.3159043,0.1324432,2,85,4,1,1,1,1,4,6,0,1,1,40,1342,77,4,2,5,1,4,5,6,6,0,22,5,172,73,SK041
ESS11e04_1,11,4.1,58985,SK,0.55553895,0.25056309,0.3159043,0.079153955,1,73,5,1,1,1,1,4,6,0,1,2,70,7231,2,4,3,4,2,5,0,2,5,24,24,4,173,65,SK023
ESS11e04_1,11,4.1,58990,SK,1.7317297,2.8239913,0.3159043,0.892111,2,48,4,4,2,1,1,4,1,1,1,1,43,77777,77,1,2,2,3,5,5,1,6,171.2,141.6,4,163,70,SK010
ESS11e04_1,11,4.1,59051,SK,0.971608,0.86384590000000006,0.3159043,0.27289262,1,47,1,4,2,1,1,4,1,1,1,1,43,3322,7,1,2,2,2,3,4,3,3,96,96,2,185,90,SK021
ESS11e04_1,11,4.1,59065,SK,1.1886102,0.63713294,0.3159043,0.20127304,1,70,1,4,3,1,1,3,6,0,1,1,40,5414,5,4,2,3,1,9,8,4,7,6666,6666,6,170,72,SK031
ESS11e04_1,11,4.1,59069,SK,1.1652375,0.5255534,0.3159043,0.16602458,1,68,1,3,2,1,1,4,6,0,1,1,43,7321,77,4,3,3,3,4,4,6,77,7777,7777,3,168,90,SK021
ESS11e04_1,11,4.1,59090,SK,1.1159288,0.9921592,0.3159043,0.31342736,1,38,6,4,2,1,1,4,1,1,1,1,40,5329,9,1,1,1,3,8,8,2,2,60,125.6,2,180,102,SK023
ESS11e04_1,11,4.1,59107,SK,0.2782399,0.21516368,0.3159043,0.06797113,2,53,1,4,3,1,1,4,1,1,1,1,38,3433,77,1,2,2,3,9,1,6,5,19.2,19.2,3,160,58,SK031
ESS11e04_1,11,4.1,59158,SK,0.5833938,0.26412556,0.3159043,0.0834384,2,75,5,4,1,1,1,4,6,0,1,1,42,3221,2,4,3,4,3,7,5,6,7,6666,6666,6,160,75,SK022
ESS11e04_1,11,4.1,59199,SK,0.52627385,0.40696916,0.3159043,0.12856331,2,37,6,3,1,1,1,4,3,0,1,2,888,77777,2,6,3,3,2,3,5,3,7,6666,6666,6,164,60,SK032
ESS11e04_1,11,4.1,59248,SK,0.30815506,0.24669246,0.3159043,0.07793121,1,70,1,4,3,1,1,3,6,0,1,1,20,5414,4,4,3,3,2,5,6,2,2,28.8,28.8,3,175,79,SK042
ESS11e04_1,11,4.1,59252,SK,0.5835481,0.61660844,0.3159043,0.19478926,1,49,1,3,4,1,1,4,1,1,1,1,40,8143,77,1,2,2,1,5,8,1,5,91.2,8888,1,178,84,SK031
ESS11e04_1,11,4.1,59284,SK,0.5546628,0.88419497,0.3159043,0.27932099,2,82,1,3,1,1,1,2,6,0,1,1,36,77777,77,77,7,2,2,3,6,5,3,7777,7777,2,163,71,SK042
ESS11e04_1,11,4.1,59302,SK,1.1752708,1.357324,0.3159043,0.4287845,2,45,6,4,2,1,1,4,1,1,1,1,60,1321,77,1,1,2,3,8,8,5,4,57.6,32,4,165,77,SK041
ESS11e04_1,11,4.1,59307,SK,0.5245948,0.28226745,0.3159043,0.0891695,2,68,5,4,1,1,1,3,6,0,1,1,40,9112,1,4,3,3,3,7,6,6,6,19.2,8888,5,155,64,SK032
ESS11e04_1,11,4.1,59334,SK,1.2064981,0.91130334,0.3159043,0.28788465,1,63,4,1,2,1,1,7,1,1,2,6,55,2165,7,1,2,3,2,5,6,4,7,6666,6666,6,182,105,SK021
ESS11e04_1,11,4.1,59364,SK,0.6302981,0.28428134,0.3159043,0.0898057,1,59,4,4,1,1,1,4,1,1,1,1,43,3122,6,1,2,2,3,6,6,2,3,52,123.2,2,180,86,SK023
ESS11e04_1,11,4.1,59436,SK,0.6654438,0.3001331,0.3159043,0.09481334,1,78,5,4,1,1,1,3,6,0,1,1,48,7233,77,4,3,3,3,5,5,6,4,40,76.8,7,180,95,SK021
ESS11e04_1,11,4.1,59445,SK,0.49512976,0.39637426,0.3159043,0.12521634,1,57,4,4,1,1,1,3,4,0,1,1,22,6121,88,8,4,3,2,7,6,1,4,16,16,4,160,60,SK042
ESS11e04_1,11,4.1,59475,SK,2.2832866,1.0298245,0.3159043,0.325326,1,59,1,1,4,1,1,4,1,1,2,6,50,77777,77,1,2,3,3,3,3,6,5,136,136,3,168,85,SK021
ESS11e04_1,11,4.1,59486,SK,1.0044962,0.9323058,0.3159043,0.29451942,1,34,6,4,3,1,1,4,1,1,1,2,43,7112,9,1,2,1,3,8,8,4,5,6,47.2,4,187,94,SK022
ESS11e04_1,11,4.1,59500,SK,1.0628194,0.9449406,0.3159043,0.29851082,1,36,6,4,2,1,1,4,1,1,1,1,40,7230,7,1,2,1,3,8,7,6,3,12.8,44.8,2,178,74,SK023
ESS11e04_1,11,4.1,59526,SK,1.1671098,1.3478998,0.3159043,0.42580733,2,36,1,4,3,1,1,4,1,1,1,1,50,5200,6,1,3,2,3,10,10,6,6,32,57.6,5,150,80,SK041
ESS11e04_1,11,4.1,59532,SK,1.3127818,0.5943492,0.3159043,0.18775748,2,72,1,1,2,1,1,4,6,0,1,1,40,4110,4,4,2,1,3,9,8,6,7,6666,6666,6,165,55,SK023
ESS11e04_1,11,4.1,59556,SK,1.018206,0.545791,0.3159043,0.17241772,1,63,1,4,2,1,1,4,1,1,1,1,50,5222,7,1,2,2,2,7,7,1,3,85.6,91.2,2,176,92,SK031
ESS11e04_1,11,4.1,59588,SK,1.2179264,1.1303978,0.3159043,0.35709754,1,31,1,3,3,1,1,4,8,0,1,1,40,8151,10,1,1,2,3,9,8,6,7,6666,6666,6,175,74,SK023
ESS11e04_1,11,4.1,59598,SK,0.9132474,1.720594,0.3159043,0.54354304,1,27,1,3,2,1,1,7,1,1,1,1,40,5411,7,1,2,1,3,8,8,6,7,6666,6666,6,185,80,SK042
ESS11e04_1,11,4.1,59610,SK,3.4346964,3.9971848,0.3159043,1.2627279,1,27,6,4,5,1,1,4,1,1,1,1,50,7413,77,1,1,1,3,6,6,1,2,204,226.4,3,180,83,SK041
ESS11e04_1,11,4.1,59614,SK,1.3062202,1.0101043,0.3159043,0.3190963,2,54,4,3,2,1,1,4,6,0,1,1,888,77777,2,4,3,3,2,3,5,1,1,38.4,38.4,4,175,69,SK032
ESS11e04_1,11,4.1,59642,SK,1.8848249,1.7493682,0.3159043,0.5526329,1,22,6,4,4,1,1,4,2,0,6,6,666,66666,77,2,2,1,3,9,9,5,5,19.2,36.8,3,185,88,SK022
ESS11e04_1,11,4.1,59651,SK,0.47173703,0.37908164,0.3159043,0.11975352,2,68,5,4,1,1,1,3,6,0,1,1,45,6121,2,4,2,3,3,5,4,2,4,25.6,12.8,4,169,81,SK041
ESS11e04_1,11,4.1,59667,SK,1.0657024,1.1312065,0.3159043,0.357353,1,23,1,4,2,1,1,6,1,1,1,1,777,77777,6,1,2,3,2,6,5,3,7,6666,6666,6,176,78,SK022
ESS11e04_1,11,4.1,59669,SK,1.1465563,1.8093578,0.3159043,0.5715839,1,37,6,3,5,1,1,3,3,0,1,1,40,9312,2,6,4,1,3,9,6,1,2,85.6,85.6,2,172,70,SK042
ESS11e04_1,11,4.1,59674,SK,0.47185132,0.25388747,0.3159043,0.080204144,2,74,5,3,1,1,1,4,6,0,1,1,40,8212,2,4,2,3,3,7,7,6,5,28,9999,5,175,70,SK031
ESS11e04_1,11,4.1,59697,SK,1.033134,1.6303669,0.3159043,0.5150399,1,41,1,3,4,1,1,4,1,1,1,1,50,1412,7,1,2,2,3,7,8,3,3,40,65.6,1,180,110,SK042
ESS11e04_1,11,4.1,59713,SK,0.5593792,0.25229502,0.3159043,0.07970108,1,61,4,3,1,1,1,4,1,1,1,1,888,1219,4,1,2,3,3,3,4,1,6,16,41.6,4,175,89,SK023
ESS11e04_1,11,4.1,59747,SK,0.36235917,0.81657517,0.3159043,0.2579596,1,42,4,4,1,1,1,7,1,1,2,6,777,2411,77,1,1,2,3,10,10,1,5,8888,57.6,3,180,75,SK041
ESS11e04_1,11,4.1,59770,SK,0.8356722,0.6689946,0.3159043,0.21133827,1,61,1,4,2,1,1,4,6,0,1,1,40,7233,6,4,2,4,2,5,4,6,1,52.8,36,2,180,98,SK042
